category,city,customer_id,order_date,order_id,price,product_name,quantity,status,total_amount,year,month,day
Toys,Cantho,CUST0051,2024-02-06,ORD008006,80.11,Product_63,9,cancelled,720.99,2024,2,6
Toys,HCM,CUST0589,2024-12-30,ORD008007,206.27,Product_65,5,pending,1031.3500000000001,2024,12,30
Books,Danang,CUST0906,2024-08-02,ORD008008,66.31,Product_15,4,completed,265.24,2024,8,2
Toys,Haiphong,CUST0488,2024-08-05,ORD008009,740.85,Product_18,6,completed,4445.1,2024,8,5
Toys,Danang,CUST0956,2024-09-24,ORD008010,261.16,Product_3,3,pending,783.48,2024,9,24
Toys,Danang,CUST0251,2024-10-14,ORD008011,980.67,Product_92,5,pending,4903.349999999999,2024,10,14
Books,HCM,CUST0791,2024-08-01,ORD008012,787.86,Product_17,8,completed,6302.88,2024,8,1
Clothing,HCM,CUST0258,2024-07-11,ORD008013,536.92,Product_28,6,completed,3221.5199999999995,2024,7,11
Clothing,HCM,CUST0627,2024-04-04,ORD008014,825.08,Product_41,8,pending,6600.64,2024,4,4
Electronics,Hanoi,CUST0156,2024-10-05,ORD008015,694.42,Product_82,5,completed,3472.1,2024,10,5
Books,Danang,CUST0546,2024-04-20,ORD008016,221.2,Product_39,1,completed,221.2,2024,4,20
Electronics,Danang,CUST0706,2024-05-19,ORD008017,882.13,Product_48,7,cancelled,6174.91,2024,5,19
Electronics,Cantho,CUST0512,2024-05-30,ORD008018,591.18,Product_34,2,cancelled,1182.36,2024,5,30
Food,HCM,CUST0770,2024-04-09,ORD008019,573.89,Product_27,3,cancelled,1721.67,2024,4,9
Books,Hanoi,CUST0498,2024-02-06,ORD008020,138.41,Product_65,8,cancelled,1107.28,2024,2,6
Toys,Cantho,CUST0567,2024-10-14,ORD008021,716.06,Product_56,5,completed,3580.2999999999997,2024,10,14
Electronics,Haiphong,CUST0726,2024-09-06,ORD008022,814.8,Product_5,8,completed,6518.4,2024,9,6
Clothing,Hanoi,CUST0261,2024-07-31,ORD008023,36.75,Product_12,5,cancelled,183.75,2024,7,31
Electronics,Hanoi,CUST0677,2024-09-20,ORD008024,808.56,Product_51,8,cancelled,6468.48,2024,9,20
Books,Danang,CUST0908,2024-05-27,ORD008025,800.28,Product_9,6,completed,4801.68,2024,5,27
Electronics,Haiphong,CUST0999,2024-05-25,ORD008026,467.05,Product_65,1,pending,467.05,2024,5,25
Books,Cantho,CUST0797,2024-06-12,ORD008027,763.16,Product_55,10,cancelled,7631.599999999999,2024,6,12
Electronics,HCM,CUST0649,2024-07-04,ORD008028,620.23,Product_73,1,pending,620.23,2024,7,4
Clothing,Cantho,CUST0407,2024-04-22,ORD008029,809.46,Product_61,1,completed,809.46,2024,4,22
Clothing,Haiphong,CUST0055,2024-04-20,ORD008030,166.19,Product_55,7,pending,1163.33,2024,4,20
Clothing,HCM,CUST0321,2024-06-02,ORD008031,502.87,Product_86,4,cancelled,2011.48,2024,6,2
Books,Hanoi,CUST0344,2024-08-14,ORD008032,543.41,Product_4,10,pending,5434.099999999999,2024,8,14
Toys,Danang,CUST0525,2024-01-08,ORD008033,522.1,Product_90,2,cancelled,1044.2,2024,1,8
Books,HCM,CUST0336,2024-01-05,ORD008034,177.08,Product_61,9,cancelled,1593.72,2024,1,5
Books,Cantho,CUST0839,2024-08-17,ORD008035,107.29,Product_17,2,cancelled,214.58,2024,8,17
Books,HCM,CUST0148,2024-10-20,ORD008036,814.21,Product_87,7,cancelled,5699.47,2024,10,20
Food,Hanoi,CUST0212,2024-11-24,ORD008037,49.68,Product_19,7,cancelled,347.76,2024,11,24
Food,Danang,CUST0252,2024-12-15,ORD008038,507.06,Product_10,5,pending,2535.3,2024,12,15
Electronics,Cantho,CUST0464,2024-08-27,ORD008039,606.95,Product_83,3,completed,1820.8500000000001,2024,8,27
Food,Haiphong,CUST0915,2024-02-08,ORD008040,353.36,Product_49,8,completed,2826.88,2024,2,8
Toys,Hanoi,CUST0136,2024-04-21,ORD008041,687.82,Product_65,5,cancelled,3439.1000000000004,2024,4,21
Clothing,Haiphong,CUST0465,2024-12-11,ORD008042,657.27,Product_79,9,cancelled,5915.43,2024,12,11
Books,HCM,CUST0329,2024-10-04,ORD008043,379.84,Product_56,9,cancelled,3418.56,2024,10,4
Books,Danang,CUST0307,2024-08-03,ORD008044,890.72,Product_77,5,completed,4453.6,2024,8,3
Clothing,HCM,CUST0996,2024-02-12,ORD008045,316.04,Product_4,8,cancelled,2528.32,2024,2,12
Books,Hanoi,CUST0105,2024-07-27,ORD008046,397.28,Product_76,3,pending,1191.84,2024,7,27
Electronics,Danang,CUST0566,2024-10-15,ORD008047,42.04,Product_51,6,completed,252.24,2024,10,15
Electronics,Hanoi,CUST0990,2024-02-08,ORD008048,545.01,Product_59,10,completed,5450.1,2024,2,8
Food,Cantho,CUST0220,2024-11-24,ORD008049,359.81,Product_16,4,pending,1439.24,2024,11,24
Electronics,Cantho,CUST0973,2024-03-12,ORD008050,263.9,Product_9,6,pending,1583.3999999999999,2024,3,12
Clothing,HCM,CUST0927,2024-08-04,ORD008051,262.42,Product_44,6,pending,1574.52,2024,8,4
Electronics,Hanoi,CUST0727,2024-01-20,ORD008052,96.82,Product_49,1,completed,96.82,2024,1,20
Electronics,Danang,CUST0970,2024-12-22,ORD008053,443.31,Product_45,1,pending,443.31,2024,12,22
Clothing,Danang,CUST0113,2024-06-29,ORD008054,320.54,Product_88,1,completed,320.54,2024,6,29
Clothing,Hanoi,CUST0124,2024-04-12,ORD008055,321.65,Product_66,5,cancelled,1608.25,2024,4,12
Food,Hanoi,CUST0303,2024-04-07,ORD008056,847.14,Product_41,5,pending,4235.7,2024,4,7
Books,Hanoi,CUST0877,2024-04-01,ORD008057,709.59,Product_65,4,cancelled,2838.36,2024,4,1
Books,Hanoi,CUST0694,2024-03-20,ORD008058,857.26,Product_56,4,pending,3429.04,2024,3,20
Clothing,Haiphong,CUST0890,2024-09-10,ORD008059,768.13,Product_18,9,completed,6913.17,2024,9,10
Clothing,Danang,CUST0920,2024-11-21,ORD008060,651.35,Product_22,5,cancelled,3256.75,2024,11,21
Toys,Hanoi,CUST0234,2024-06-04,ORD008061,958.48,Product_87,6,cancelled,5750.88,2024,6,4
Clothing,Haiphong,CUST0161,2024-04-28,ORD008062,268.86,Product_10,4,completed,1075.44,2024,4,28
Food,Cantho,CUST0964,2024-04-27,ORD008063,467.71,Product_95,6,completed,2806.2599999999998,2024,4,27
Clothing,Hanoi,CUST0020,2024-11-10,ORD008064,793.18,Product_5,5,completed,3965.8999999999996,2024,11,10
Clothing,Danang,CUST0106,2024-03-14,ORD008065,573.27,Product_3,9,pending,5159.43,2024,3,14
Clothing,Danang,CUST0195,2024-12-24,ORD008066,545.83,Product_66,2,cancelled,1091.66,2024,12,24
Electronics,Cantho,CUST0680,2024-04-05,ORD008067,42.61,Product_65,3,pending,127.83,2024,4,5
Clothing,Cantho,CUST0262,2024-07-18,ORD008068,817.86,Product_55,1,pending,817.86,2024,7,18
Food,Cantho,CUST0322,2024-10-22,ORD008069,875.42,Product_92,2,completed,1750.84,2024,10,22
Books,Cantho,CUST0698,2024-01-19,ORD008070,363.1,Product_25,4,pending,1452.4,2024,1,19
Food,Cantho,CUST0049,2024-04-16,ORD008071,142.05,Product_68,2,cancelled,284.1,2024,4,16
Food,Danang,CUST0091,2024-10-31,ORD008072,868.22,Product_73,9,completed,7813.9800000000005,2024,10,31
Books,Danang,CUST0855,2024-12-13,ORD008073,273.31,Product_91,4,cancelled,1093.24,2024,12,13
Food,HCM,CUST0695,2024-11-21,ORD008074,896.0,Product_58,9,pending,8064.0,2024,11,21
Toys,Haiphong,CUST0685,2024-09-12,ORD008075,315.38,Product_17,7,pending,2207.66,2024,9,12
Toys,HCM,CUST0476,2024-05-13,ORD008076,44.67,Product_3,9,pending,402.03000000000003,2024,5,13
Electronics,Danang,CUST0875,2024-08-13,ORD008077,299.87,Product_37,8,cancelled,2398.96,2024,8,13
Books,Haiphong,CUST0882,2024-12-31,ORD008078,74.2,Product_24,6,cancelled,445.20000000000005,2024,12,31
Books,Cantho,CUST0716,2024-11-22,ORD008079,947.06,Product_11,3,cancelled,2841.18,2024,11,22
Toys,Hanoi,CUST0509,2024-05-02,ORD008080,935.83,Product_77,7,cancelled,6550.81,2024,5,2
Food,Cantho,CUST0998,2024-08-15,ORD008081,353.06,Product_16,10,completed,3530.6,2024,8,15
Books,Haiphong,CUST0935,2024-08-03,ORD008082,879.61,Product_62,8,completed,7036.88,2024,8,3
Toys,HCM,CUST0532,2024-11-02,ORD008083,424.69,Product_62,8,cancelled,3397.52,2024,11,2
Toys,HCM,CUST0102,2024-12-10,ORD008084,700.64,Product_43,8,completed,5605.12,2024,12,10
Food,HCM,CUST0187,2024-06-10,ORD008085,270.53,Product_72,4,completed,1082.12,2024,6,10
Clothing,Danang,CUST0546,2024-02-08,ORD008086,731.49,Product_86,3,completed,2194.4700000000003,2024,2,8
Books,Danang,CUST0079,2024-09-14,ORD008087,826.3,Product_79,4,completed,3305.2,2024,9,14
Food,Danang,CUST0369,2024-12-26,ORD008088,553.49,Product_23,2,pending,1106.98,2024,12,26
Clothing,Haiphong,CUST0759,2024-01-02,ORD008089,459.8,Product_16,4,pending,1839.2,2024,1,2
Toys,Danang,CUST0432,2024-06-13,ORD008090,444.28,Product_20,10,completed,4442.799999999999,2024,6,13
Clothing,Cantho,CUST0034,2024-08-19,ORD008091,653.56,Product_95,8,pending,5228.48,2024,8,19
Books,Danang,CUST0094,2024-06-24,ORD008092,277.34,Product_92,4,cancelled,1109.36,2024,6,24
Toys,HCM,CUST0919,2024-09-16,ORD008093,632.83,Product_83,8,completed,5062.64,2024,9,16
Books,Haiphong,CUST0312,2024-06-22,ORD008094,278.42,Product_17,3,completed,835.26,2024,6,22
Books,Haiphong,CUST0604,2024-02-09,ORD008095,115.18,Product_27,3,completed,345.54,2024,2,9
Books,HCM,CUST0251,2024-01-01,ORD008096,888.84,Product_89,5,completed,4444.2,2024,1,1
Electronics,Danang,CUST0956,2024-10-25,ORD008097,757.64,Product_88,8,completed,6061.12,2024,10,25
Books,HCM,CUST0789,2024-12-29,ORD008098,67.38,Product_15,10,pending,673.8,2024,12,29
Clothing,HCM,CUST0175,2024-04-01,ORD008099,766.04,Product_22,7,pending,5362.28,2024,4,1
Clothing,Haiphong,CUST0183,2024-05-28,ORD008100,745.98,Product_49,3,pending,2237.94,2024,5,28
Clothing,HCM,CUST0486,2024-04-25,ORD008101,510.9,Product_44,8,pending,4087.2,2024,4,25
Food,Haiphong,CUST0469,2024-11-28,ORD008102,75.34,Product_41,4,cancelled,301.36,2024,11,28
Electronics,Cantho,CUST0953,2024-03-19,ORD008103,395.93,Product_13,4,cancelled,1583.72,2024,3,19
Food,Hanoi,CUST0880,2024-07-22,ORD008104,687.45,Product_18,2,cancelled,1374.9,2024,7,22
Food,Hanoi,CUST0205,2024-09-13,ORD008105,132.58,Product_92,2,cancelled,265.16,2024,9,13
Electronics,HCM,CUST0112,2024-07-10,ORD008106,260.4,Product_60,7,pending,1822.7999999999997,2024,7,10
Toys,HCM,CUST0456,2024-07-20,ORD008107,694.92,Product_2,4,cancelled,2779.68,2024,7,20
Books,Hanoi,CUST0085,2024-08-03,ORD008108,429.69,Product_88,7,cancelled,3007.83,2024,8,3
Books,Haiphong,CUST0976,2024-05-09,ORD008109,533.05,Product_6,1,completed,533.05,2024,5,9
Food,Danang,CUST0220,2024-03-13,ORD008110,534.38,Product_48,7,cancelled,3740.66,2024,3,13
Books,Cantho,CUST0638,2024-04-11,ORD008111,417.55,Product_23,7,pending,2922.85,2024,4,11
Clothing,Haiphong,CUST0523,2024-08-23,ORD008112,948.68,Product_16,3,completed,2846.04,2024,8,23
Electronics,Danang,CUST0460,2024-03-09,ORD008113,506.81,Product_33,9,pending,4561.29,2024,3,9
Food,Cantho,CUST0995,2024-06-03,ORD008114,289.22,Product_56,5,pending,1446.1000000000001,2024,6,3
Clothing,HCM,CUST0221,2024-04-09,ORD008115,377.0,Product_18,5,cancelled,1885.0,2024,4,9
Clothing,Danang,CUST0318,2024-06-12,ORD008116,125.85,Product_100,2,pending,251.7,2024,6,12
Books,Hanoi,CUST0834,2024-07-12,ORD008117,34.58,Product_51,6,pending,207.48,2024,7,12
Clothing,Haiphong,CUST0483,2024-11-14,ORD008118,217.07,Product_80,3,pending,651.21,2024,11,14
Electronics,Haiphong,CUST0952,2024-06-21,ORD008119,744.83,Product_69,6,pending,4468.9800000000005,2024,6,21
Food,HCM,CUST0894,2024-07-31,ORD008120,707.51,Product_9,9,completed,6367.59,2024,7,31
Food,Hanoi,CUST0049,2024-02-12,ORD008121,916.5,Product_4,8,cancelled,7332.0,2024,2,12
Food,Hanoi,CUST0635,2024-11-05,ORD008122,847.41,Product_1,4,cancelled,3389.64,2024,11,5
Food,HCM,CUST0304,2024-11-19,ORD008123,561.94,Product_42,3,cancelled,1685.8200000000002,2024,11,19
Food,Hanoi,CUST0226,2024-10-27,ORD008124,289.14,Product_54,6,completed,1734.84,2024,10,27
